drug1;object;drug2;precipitant;certainty;contraindication;dateAnnotated;ddiPkEffect;ddiPkMechanism;effectConcept;homepage;label;numericVal;objectUri;pathway;precaution;precipUri;severity;uri;whoAnnotated;source;ddiType;evidence;evidenceSource;evidenceStatement;researchStatementLabel;researchStatement
http://bio2rdf.org/drugbank:DB00099;Filgrastim;http://bio2rdf.org/drugbank:DB01030;Topotecan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01212;Ceftriaxone;http://bio2rdf.org/drugbank:DB00955;Netilmicin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01224;Quetiapine;http://bio2rdf.org/drugbank:DB06708;Lumefantrine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01364;Ephedrine;http://bio2rdf.org/drugbank:DB01142;Doxepin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00881;Quinapril;http://bio2rdf.org/drugbank:DB01356;Lithium;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00468;Quinine;http://bio2rdf.org/drugbank:DB08919;Zuclopenthixol_acetate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00502;Haloperidol;http://bio2rdf.org/drugbank:DB00747;Scopolamine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00312;Pentobarbital;http://bio2rdf.org/drugbank:DB08866;Estradiol_valerate/Dienogest;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01603;Meticillin;http://bio2rdf.org/drugbank:DB00618;Demeclocycline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB04844;Tetrabenazine;http://bio2rdf.org/drugbank:DB02546;Vorinostat;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01026;Ketoconazole;http://bio2rdf.org/drugbank:DB06616;Bosutinib;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00726;Trimipramine;http://bio2rdf.org/drugbank:DB00209;Trospium;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00780;Phenelzine;http://bio2rdf.org/drugbank:DB01576;Dextroamphetamine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00266;Dicoumarol;http://bio2rdf.org/drugbank:DB00749;Etodolac;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00266;Dicoumarol;http://bio2rdf.org/drugbank:DB00196;Fluconazole;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00315;Zolmitriptan;http://bio2rdf.org/drugbank:DB01323;St._John's_Wort;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB02546;Vorinostat;http://bio2rdf.org/drugbank:DB00808;Indapamide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01397;Magnesium_salicylate;http://bio2rdf.org/drugbank:DB01044;Gatifloxacin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00968;Methyldopa;http://bio2rdf.org/drugbank:DB01359;Penbutolol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00614;Furazolidone;http://bio2rdf.org/drugbank:DB00315;Zolmitriptan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00661;Verapamil;http://bio2rdf.org/drugbank:DB01201;Rifapentine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00662;Trimethobenzamide;http://bio2rdf.org/drugbank:DB01409;Tiotropium;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00540;Nortriptyline;http://bio2rdf.org/drugbank:DB00674;Galantamine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00570;Vinblastine;http://bio2rdf.org/drugbank:DB00072;Trastuzumab;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00515;Cisplatin;http://bio2rdf.org/drugbank:DB01248;Docetaxel;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00108;Natalizumab;http://bio2rdf.org/drugbank:DB08895;Tofacitinib;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00285;Venlafaxine;http://bio2rdf.org/drugbank:DB01323;St._John's_Wort;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00636;Clofibrate;http://bio2rdf.org/drugbank:DB01120;Gliclazide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00841;Dobutamine;http://bio2rdf.org/drugbank:DB00540;Nortriptyline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00333;Methadone;http://bio2rdf.org/drugbank:DB00599;Thiopental;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06168;Canakinumab;http://bio2rdf.org/drugbank:DB06372;Rilonacept;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06697;Artemether;http://bio2rdf.org/drugbank:DB01218;Halofantrine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00586;Diclofenac;http://bio2rdf.org/drugbank:DB00519;Trandolapril;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01118;Amiodarone;http://bio2rdf.org/drugbank:DB01125;Anisindione;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01167;Itraconazole;http://bio2rdf.org/drugbank:DB06207;Silodosin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00683;Midazolam;http://bio2rdf.org/drugbank:DB00199;Erythromycin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00816;Orciprenaline;http://bio2rdf.org/drugbank:DB01203;Nadolol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00563;Methotrexate;http://bio2rdf.org/drugbank:DB00861;Diflunisal;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00215;Citalopram;http://bio2rdf.org/drugbank:DB06700;Desvenlafaxine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00227;Lovastatin;http://bio2rdf.org/drugbank:DB00705;Delavirdine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00344;Protriptyline;http://bio2rdf.org/drugbank:DB00656;Trazodone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00375;Colestipol;http://bio2rdf.org/drugbank:DB01095;Fluvastatin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00598;Labetalol;http://bio2rdf.org/drugbank:DB01067;Glipizide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00495;Zidovudine;http://bio2rdf.org/drugbank:DB01610;Valganciclovir;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00519;Trandolapril;http://bio2rdf.org/drugbank:DB00712;Flurbiprofen;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00532;Mephenytoin;http://bio2rdf.org/drugbank:DB00882;Clomifene;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00392;Ethopropazine;http://bio2rdf.org/drugbank:DB00843;Donepezil;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01623;Thiothixene;http://bio2rdf.org/drugbank:DB01624;Zuclopenthixol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00682;Warfarin;http://bio2rdf.org/drugbank:DB00973;Ezetimibe;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00476;Duloxetine;http://bio2rdf.org/drugbank:DB00427;Triprolidine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00266;Dicoumarol;http://bio2rdf.org/drugbank:DB00814;Meloxicam;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01139;Cefapirin;http://bio2rdf.org/drugbank:DB00479;Amikacin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01396;Digitoxin;http://bio2rdf.org/drugbank:DB00582;Voriconazole;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00705;Delavirdine;http://bio2rdf.org/drugbank:DB00615;Rifabutin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00754;Ethotoin;http://bio2rdf.org/drugbank:DB03585;Oxyphenbutazone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00875;Flupentixol;http://bio2rdf.org/drugbank:DB01623;Thiothixene;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00487;Pefloxacin;http://bio2rdf.org/drugbank:DB01373;Calcium;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00091;Cyclosporine;http://bio2rdf.org/drugbank:DB01059;Norfloxacin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00337;Pimecrolimus;http://bio2rdf.org/drugbank:DB05773;ado-trastuzumab_emtansine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00364;Sucralfate;http://bio2rdf.org/drugbank:DB01167;Itraconazole;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB08901;Ponatinib;http://bio2rdf.org/drugbank:DB01211;Clarithromycin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01202;Levetiracetam;http://bio2rdf.org/drugbank:DB00564;Carbamazepine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01211;Clarithromycin;http://bio2rdf.org/drugbank:DB06212;Tolvaptan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01235;L-DOPA;http://bio2rdf.org/drugbank:DB01267;Paliperidone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01303;Oxtriphylline;http://bio2rdf.org/drugbank:DB00373;Timolol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01030;Topotecan;http://bio2rdf.org/drugbank:DB00396;Progesterone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01045;Rifampicin;http://bio2rdf.org/drugbank:DB00877;Sirolimus;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00641;Simvastatin;http://bio2rdf.org/drugbank:DB01211;Clarithromycin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00532;Mephenytoin;http://bio2rdf.org/drugbank:DB00317;Gefitinib;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00199;Erythromycin;http://bio2rdf.org/drugbank:DB00802;Alfentanil;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00317;Gefitinib;http://bio2rdf.org/drugbank:DB00849;Methylphenobarbital;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01224;Quetiapine;http://bio2rdf.org/drugbank:DB00246;Ziprasidone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01015;Sulfamethoxazole;http://bio2rdf.org/drugbank:DB00563;Methotrexate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00682;Warfarin;http://bio2rdf.org/drugbank:DB01138;Sulfinpyrazone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00741;Hydrocortisone;http://bio2rdf.org/drugbank:DB00375;Colestipol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00752;Tranylcypromine;http://bio2rdf.org/drugbank:DB01577;Methamphetamine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00877;Sirolimus;http://bio2rdf.org/drugbank:DB06372;Rilonacept;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00501;Cimetidine;http://bio2rdf.org/drugbank:DB00497;Oxycodone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00532;Mephenytoin;http://bio2rdf.org/drugbank:DB00822;Disulfiram;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01194;Brinzolamide;http://bio2rdf.org/drugbank:DB00703;Methazolamide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
